NRScode,Station,Latitude,Longitude,SampleDateLocal,Year,Month,Day,Time_24hr,SampleDateUTC,Centric diatom,Ciliate,Cyanobacteria,Dinoflagellate,Flagellate,Foraminifera,Pennate diatom,Radiozoa,Silicoflagellate
NRSNSI20150817,North Stradbroke,-27.345,153.562,2015-08-17T10:30:00Z,2015,8,17,10:30:00,2015-08-17T00:30:00Z,272415399.423416,0,672012.649647887,19052342.1713615,7282441.60798122,0,1614116.1971831,0,0
NRSMAI20150811,Maria Island,-42.59667,148.23333,2015-08-12T09:35:00Z,2015,8,12,09:35:00,2015-08-11T23:35:00Z,71373782.1875,9843779.56625,0,12682598.83,28568834.0625,0,5372668.01535156,0,875639.67275
NRSYON20150804,Yongala,-19.30847,147.61842,2015-08-04T11:45:00Z,2015,8,4,11:45:00,2015-08-04T01:45:00Z,2211682.56243629,1654592.0829086,266869.690791709,12693805.7374841,6874795.29539512,0,4579074.24396874,0,0
NRSDAR20150803_22:30,Darwin,-12.4,130.76805,2015-08-04T08:00:00Z,2015,8,4,08:00:00,2015-08-03T22:30:00Z,37203.0394736842,0,0,0,0,0,0,0,0
NRSNSI20150731,North Stradbroke,-27.345,153.562,2015-07-31T10:15:00Z,2015,7,31,10:15:00,2015-07-31T00:15:00Z,296761996.910688,643855.013602698,0,550116.223104932,10182523.033212,0,2495287.98411122,0,0
NRSROT20150724,Rottnest Island,-32,115.41667,2015-07-24T09:20:00Z,2015,7,24,09:20:00,2015-07-24T01:20:00Z,93106766.340041,3372355.66603425,0,1791871.50462437,3195360.19921437,0,50505.0505050505,13222.1801346801,723087.97611532
NRSMAI20150723,Maria Island,-42.59667,148.23333,2015-07-23T10:45:00Z,2015,7,23,10:45:00,2015-07-23T00:45:00Z,53599275.9775,2277652.75,0,7090090.84652083,5819468.22604167,0,554500,0,306795.8984375
NRSPHB20150723,Port Hacking,-34.11923,151.22667,2015-07-23T10:07:00Z,2015,7,23,10:07:00,2015-07-23T00:07:00Z,54781.475625,1421438.57541667,0,670751535.145749,24084422.5868371,0,1064156.32875,0,0
NRSPHB20150630,Port Hacking,-34.11923,151.22667,2015-06-30T11:11:00Z,2015,6,30,11:11:00,2015-06-30T01:11:00Z,116970206.878203,2641720.48863542,0,4267326.41666667,26616248.6111111,0,6430625,0,204530.598958333
NRSKAI20150629,Kangaroo Island,-35.83217,136.44733,2015-06-30T07:35:00Z,2015,6,30,07:35:00,2015-06-29T22:05:00Z,15416657.5209635,654497.916666667,0,62975789.5416667,30163209.1679977,0,122500,0,613591.796875
NRSNSI20150624,North Stradbroke,-27.345,153.562,2015-06-24T10:30:00Z,2015,6,24,10:30:00,2015-06-24T00:30:00Z,289189573.466641,1317973.98128262,396670.900304836,4002621.5948455,21213519.6074469,0,4245189.92037319,0,0
NRSYON20150618,Yongala,-19.30847,147.61842,2015-06-18T10:55:00Z,2015,6,18,10:55:00,2015-06-18T00:55:00Z,317307535.859141,15276799.4973958,25993986.8985,8508472.91666667,21707514.2361111,0,6216932.47,0,102265.299479167
NRSYON20150601,Yongala,-19.30847,147.61842,2015-06-01T12:55:00Z,2015,6,1,12:55:00,2015-06-01T02:55:00Z,145407137.451633,15952558.6596449,6788653.77564103,1838291.21330972,14540717.8854588,79493.6740890688,7515126.01341093,0,103507.388136808
NRSNSI20150528,North Stradbroke,-27.345,153.562,2015-05-28T10:15:00Z,2015,5,28,10:15:00,2015-05-28T00:15:00Z,145613661.544187,61861.806868305,744104.743915406,8754933.89019039,28456431.1594203,0,406131.852551985,0,289977.21969518
NRSMAI20150526,Maria Island,-42.59667,148.23333,2015-05-26T10:35:00Z,2015,5,26,10:35:00,2015-05-26T00:35:00Z,22066724.509375,783728.5303125,0,22466557.2866667,8437296.26822917,0,2552818.72,0,597602.412770833
NRSPHB20150518,Port Hacking,-34.11923,151.22667,2015-05-19T09:43:00Z,2015,5,19,09:43:00,2015-05-18T23:43:00Z,163363197.09557,8238330.52160685,9448098.63861386,34828892.7895627,81974244.0181518,0,3170462.87128713,0,0
NRSNSI20150512,North Stradbroke,-27.345,153.562,2015-05-12T10:15:00Z,2015,5,12,10:15:00,2015-05-12T00:15:00Z,779508181.605422,257725.049090642,11032248.5525874,23377346.031082,11875970.2620968,0,1575220.79237021,0,0
NRSROT20150507,Rottnest Island,-32,115.41667,2015-05-07T09:36:00Z,2015,5,7,09:36:00,2015-05-07T01:36:00Z,130456034.638221,8972921.00078125,4018894.11129808,14967863.8942308,31885795.9401709,0,2661767.53858173,0,294996.056189904
NRSYON20150430,Yongala,-19.30847,147.61842,2015-04-30T12:10:00Z,2015,4,30,12:10:00,2015-04-30T02:10:00Z,520704190.058376,1156584.1991857,20635222.9454315,4152905.56260575,11063340.4187817,0,3067897.66529188,0,0
NRSMAI20150421,Maria Island,-42.59667,148.23333,2015-04-21T10:50:00Z,2015,4,21,10:50:00,2015-04-21T00:50:00Z,97606020.2476256,11292950.8867239,0,105755082.370833,69941444.0359477,0,1695796.56862745,38499.8774509804,300780.292585784
NRSKAI20150408,Kangaroo Island,-35.83217,136.44733,2015-04-09T07:11:00Z,2015,4,9,07:11:00,2015-04-08T21:41:00Z,8853086.10544218,3361536.91893424,0,43939898.9103499,6519537.07078069,0,224125.364431487,0,0
NRSPHB20150330,Port Hacking,-34.11923,151.22667,2015-03-31T09:32:00Z,2015,3,31,09:32:00,2015-03-30T22:32:00Z,620761756.750309,7164535.96683168,67686178.6470297,3199811.61665488,22819481.8187176,0,928910.426980198,0,0
NRSYON20150324,Yongala,-19.30847,147.61842,2015-03-24T15:15:00Z,2015,3,24,15:15:00,2015-03-24T05:15:00Z,808930708.903906,2263057.44645833,28627738.875,4455690.91708333,11851811.8994792,0,518062.03125,0,0
NRSNSI20150323,North Stradbroke,-27.345,153.562,2015-03-23T11:40:00Z,2015,3,23,11:40:00,2015-03-23T01:40:00Z,247146701.879099,9883925.71555457,4277688.74997898,4158881.85771948,3219654.23183653,0,3985620.58526741,0,0
NRSROT20150319,Rottnest Island,-32,115.41667,2015-03-19T11:47:00Z,2015,3,19,11:47:00,2015-03-19T03:47:00Z,50836890.3122656,2050623.78515625,7156934.71875,27448464.52875,14306179.0869792,0,6112882.26166667,0,0
NRSDAR20150316,Darwin,-12.4,130.76805,2015-03-17T08:35:00Z,2015,3,17,08:35:00,2015-03-16T23:05:00Z,1272097249.47374,1214532.21649485,32387525.7731959,27068198.5402062,0,0,56888151.9381443,0,0
NRSMAI20150312,Maria Island,-42.59667,148.23333,2015-03-13T09:33:00Z,2015,3,13,09:33:00,2015-03-12T22:33:00Z,52032201.5837873,19753152.4333429,0,77824125.5806575,156018492.826835,0,1125068.80733945,0,93821.3756689603
NRSNSI20150304,North Stradbroke,-27.345,153.562,2015-03-04T10:30:00Z,2015,3,4,10:30:00,2015-03-04T00:30:00Z,73599002.1399457,252631.668673831,28288279.520751,5222013.81258234,5701957.39356884,0,2536437.74703557,0,0
NRSPHB20150225,Port Hacking,-34.11923,151.22667,2015-02-26T09:37:00Z,2015,2,26,09:37:00,2015-02-25T22:37:00Z,68942416.9492857,822797.380952381,0,31007149.2210952,14988002.2916667,0,8407302.85714286,0,0
NRSMAI20150224,Maria Island,-42.59667,148.23333,2015-02-25T10:20:00Z,2015,2,25,10:20:00,2015-02-24T23:20:00Z,10577247.3315476,8038795.86169643,0,78277735.3387812,111487264.172336,0,1833245.8047619,0,0
NRSKAI20150224,Kangaroo Island,-35.83217,136.44733,2015-02-25T08:55:00Z,2015,2,25,08:55:00,2015-02-24T22:25:00Z,2125626050.24295,3975327.48218335,10293744.7849854,77778446.164804,11289930.0494007,0,38872.6919339164,0,0
NRSYON20150224,Yongala,-19.30847,147.61842,2015-02-24T10:40:00Z,2015,2,24,10:40:00,2015-02-24T00:40:00Z,214603438.177189,2566419.224228,0,18184224.5949239,30343896.644106,0,5699141.92047377,0,0
NRSROT20150224,Rottnest Island,-32,115.41667,2015-02-24T10:17:00Z,2015,2,24,10:17:00,2015-02-24T02:17:00Z,174393065.578818,2514013.54936371,0,5382100.79926108,7286528.53037767,77379.0640394089,494660.241502463,0,0
NRSROT20150128,Rottnest Island,-32,115.41667,2015-01-28T10:15:00Z,2015,1,28,10:15:00,2015-01-28T02:15:00Z,56086978.0757031,5335143.04019792,0,875849.112083333,34501390.1785714,104719.666666667,9991996.54275,0,0
NRSPHB20150121,Port Hacking,-34.11923,151.22667,2015-01-22T09:48:00Z,2015,1,22,09:48:00,2015-01-21T22:48:00Z,932131109.146427,0,0,78132058.5822942,31902662.2696817,0,7766789.96836032,0,1522654.74750295
NRSYON20150119,Yongala,-19.30847,147.61842,2015-01-19T11:25:00Z,2015,1,19,11:25:00,2015-01-19T01:25:00Z,68525931.875,9486947.30208333,14313869.4375,6194822.78125,29668186.031901,0,9775403.99305555,0,106526.353624132
NRSNSI20150119,North Stradbroke,-27.345,153.562,2015-01-19T10:35:00Z,2015,1,19,10:35:00,2015-01-19T00:35:00Z,161830909.438281,8017599.47916667,0,22566983.447,1799869.27083333,0,2510000,0,0
NRSNSI20141223,North Stradbroke,-27.345,153.562,2014-12-23T10:35:00Z,2014,12,23,10:35:00,2014-12-23T00:35:00Z,46388639.40025,494800.425,458148.541666667,4991579.80361534,4283688.86458333,0,79450,0,214757.12890625
NRSMAI20141208,Maria Island,-42.59667,148.23333,2014-12-09T10:05:00Z,2014,12,9,10:05:00,2014-12-08T23:05:00Z,1659152.21875,8529141.960875,0,6298349.39171429,36745383.0357143,0,0,0,0
NRSYON20141209,Yongala,-19.30847,147.61842,2014-12-09T10:04:00Z,2014,12,9,10:04:00,2014-12-09T00:04:00Z,274228468.257938,2670351.5,572554.7775,5147914.09366667,2487092.08333333,0,735619.25,0,0
NRSPHB20141208,Port Hacking,-34.11923,151.22667,2014-12-09T09:51:00Z,2014,12,9,09:51:00,2014-12-08T22:51:00Z,786897650.780423,2671420.06802721,0,5430435287.70635,11316432.2326153,0,4535147.39229025,0,0
NRSKAI20141201,Kangaroo Island,-35.83217,136.44733,2014-12-02T06:05:00Z,2014,12,2,06:05:00,2014-12-01T19:35:00Z,32419441.655625,0,0,23123755.6944624,5838775.91458333,0,0,0,0
NRSMAI20141127,Maria Island,-42.59667,148.23333,2014-11-28T09:30:00Z,2014,11,28,09:30:00,2014-11-27T22:30:00Z,103297.881143811,6648993.50062702,0,67915129.4503141,6111388.31382067,0,0,0,0
NRSYON20141120,Yongala,-19.30847,147.61842,2014-11-21T08:48:00Z,2014,11,21,08:48:00,2014-11-20T22:48:00Z,333445221.01,7217181.25197917,15028116.4689792,19849534.2769167,6315904.89583333,0,798110.625,0,0
NRSROT20141119,Rottnest Island,-32,115.41667,2014-11-19T10:16:00Z,2014,11,19,10:16:00,2014-11-19T02:16:00Z,118624087.374589,744060.789473684,301344.619736842,6898891.54143631,33072728.8836353,0,850414.385964912,0,0
NRSPHB20141112,Port Hacking,-34.11923,151.22667,2014-11-13T09:36:00Z,2014,11,13,09:36:00,2014-11-12T22:36:00Z,541063328.241483,0,0,1319491034.39498,14989932.2454433,0,641282.565130261,0,0
NRSNSI20141107,North Stradbroke,-27.345,153.562,2014-11-07T10:35:00Z,2014,11,7,10:35:00,2014-11-07T00:35:00Z,46484732.784375,0,0,5387010.76725,3076140.20833333,0,270312.5,0,0
NRSMAI20141029,Maria Island,-42.59667,148.23333,2014-10-30T09:27:00Z,2014,10,30,09:27:00,2014-10-29T22:27:00Z,28582210.3636719,637366.433697917,0,1563255.184,18129592.2916667,0,90000,0,0
NRSKAI20141029,Kangaroo Island,-35.83217,136.44733,2014-10-29T11:00:00Z,2014,10,29,11:00:00,2014-10-29T00:30:00Z,44463315.96875,261799.166666667,0,12325504.7666667,3796087.91666667,0,0,0,0
NRSPHB20141021,Port Hacking,-34.11923,151.22667,2014-10-22T09:30:00Z,2014,10,22,09:30:00,2014-10-21T22:30:00Z,325134210.906523,7201588.36693548,0,2015616448.77132,24469776.9489247,0,8269334.67741936,0,962173.516605063
NRSNSI20141020,North Stradbroke,-27.345,153.562,2014-10-20T10:45:00Z,2014,10,20,10:45:00,2014-10-20T00:45:00Z,67755260.578125,0,1982470.91709375,10529274.50425,908115.859375,0,56562.5,0,0
NRSYON20141014,Yongala,-19.30847,147.61842,2014-10-14T12:02:00Z,2014,10,14,12:02:00,2014-10-14T02:02:00Z,1076376801.78333,22619448,22329636.3225,2934768.65833333,8213948.85416667,0,46127132.38,0,818122.395833333
NRSROT20141014,Rottnest Island,-32,115.41667,2014-10-14T11:52:00Z,2014,10,14,11:52:00,2014-10-14T03:52:00Z,214584929.87505,925500.960286458,619350.119891827,6128429.00220353,7483126.41121795,0,28125,0,0
NRSROT20140919,Rottnest Island,-32,115.41667,2014-09-19T12:57:00Z,2014,9,19,12:57:00,2014-09-19T04:57:00Z,34552207.5041244,0,0,7685998.27580372,33302694.5677453,106314.382402707,2983521.20590102,0,519113.195325719
NRSNSI20140917,North Stradbroke,-27.345,153.562,2014-09-17T10:30:00Z,2014,9,17,10:30:00,2014-09-17T00:30:00Z,61064555.8539761,0,596411.2265625,2414999.07641495,7904934.96912133,0,162601.62601626,0,0
NRSMAI20140915,Maria Island,-42.59667,148.23333,2014-09-16T09:20:00Z,2014,9,16,09:20:00,2014-09-15T23:20:00Z,1629832117.73701,0,0,12961090.45085,13482693.3637057,0,10884111.6962306,0,0
NRSPHB20140911,Port Hacking,-34.11923,151.22667,2014-09-11T10:13:00Z,2014,9,11,10:13:00,2014-09-11T00:13:00Z,24788550.42886,0,0,5518669225.87099,31850762.8133184,0,288600.288600289,0,1416662.15728716
NRSYON20140910,Yongala,-19.30847,147.61842,2014-09-10T10:35:00Z,2014,9,10,10:35:00,2014-09-10T00:35:00Z,161367328.563906,706857.75,0,1311216413.865,1996218.64583333,0,774984.0740625,0,0
NRSROT20140902,Rottnest Island,-32,115.41667,2014-09-02T11:55:00Z,2014,9,2,11:55:00,2014-09-02T03:55:00Z,328854580.803724,0,0,13627615.2819167,14808015.3645833,0,3866716.5625,0,0
NRSNSI20140901,North Stradbroke,-27.345,153.562,2014-09-01T10:10:00Z,2014,9,1,10:10:00,2014-09-01T00:10:00Z,185373074.680526,0,0,199583.060359025,4462485.79545455,0,237154.150197629,0,0
NRSPHB20140824,Port Hacking,-34.11923,151.22667,2014-08-25T09:57:00Z,2014,8,25,09:57:00,2014-08-24T23:57:00Z,3580745.52831143,2681555.39254719,0,14612900.2045627,51421782.1539832,0,398028.311425683,0,206805.459007415
NRSMAI20140821,Maria Island,-42.59667,148.23333,2014-08-21T11:50:00Z,2014,8,21,11:50:00,2014-08-21T01:50:00Z,1219549.84095193,10433313.6605796,0,43574530.0769714,14241858.216829,0,583176.248821866,0,867471.908871348
NRSYON20140820,Yongala,-19.30847,147.61842,2014-08-20T11:15:00Z,2014,8,20,11:15:00,2014-08-20T01:15:00Z,927868.6065,2246315.38975,0,888441.652,4300051.3125,0,223312.5,0,0
NRSMAI20140807,Maria Island,-42.59667,148.23333,2014-08-07T12:00:00Z,2014,8,7,12:00:00,2014-08-07T02:00:00Z,82189771.7855306,4291855.83277872,152061.471442401,5805326.82599226,23215721.1568584,0,2800221.38431752,12671.7892868667,989983.538036464
NRSROT20140730,Rottnest Island,-32,115.41667,2014-07-30T10:03:00Z,2014,7,30,10:03:00,2014-07-30T02:03:00Z,211749849.281101,454408.553571429,0,137132.896825397,7292976.78571429,299199.047619048,1438871.14419643,0,389582.093253968
NRSNSI20140725,North Stradbroke,-27.345,153.562,2014-07-25T10:35:00Z,2014,7,25,10:35:00,2014-07-25T00:35:00Z,328800217.857208,0,0,6633357.49825269,8247201.57090054,0,2385584.67741935,0,164944.031418011
NRSYON20140717,Yongala,-19.30847,147.61842,2014-07-17T10:28:00Z,2014,7,17,10:28:00,2014-07-17T00:28:00Z,78973570.3752033,220805.248373984,977532.54695122,13278326.0264228,17942820.9349593,0,548780.487804878,0,0
NRSPHB20140716,Port Hacking,-34.11923,151.22667,2014-07-16T10:00:00Z,2014,7,16,10:00:00,2014-07-16T00:00:00Z,13408025.9581663,1854580.18135229,0,16830709.0413744,11738990.6897128,0,2115124.6242485,0,848578.190673013
NRSKAI20140713,Kangaroo Island,-35.83217,136.44733,2014-07-13T16:13:00Z,2014,7,13,16:13:00,2014-07-13T06:43:00Z,718936094.695793,0,0,22144989.9633225,19328657.8923948,0,15087080.9061489,0,3516394.90404531
NRSMAI20140703,Maria Island,-42.59667,148.23333,2014-07-03T11:30:00Z,2014,7,3,11:30:00,2014-07-03T01:30:00Z,953045.272265247,2511390.2392909,0,13522256.4248548,32186344.7886415,101374.314294934,873417.894784608,0,677509.886011617
NRSROT20140624,Rottnest Island,-32,115.41667,2014-06-24T13:16:00Z,2014,6,24,13:16:00,2014-06-24T05:16:00Z,308096620.429245,0,0,853564.075471698,11144988.1092767,0,42190775.6813417,0,0
NRSYON20140624,Yongala,-19.30847,147.61842,2014-06-24T10:53:00Z,2014,6,24,10:53:00,2014-06-24T00:53:00Z,343916778.615469,20022400.2666667,39269.875,16020564.3849167,2650716.5625,0,1438687.5,0,0
NRSNSI20140623,North Stradbroke,-27.345,153.562,2014-06-23T10:20:00Z,2014,6,23,10:20:00,2014-06-23T00:20:00Z,1082818169.71173,28381130.3172571,0,1691247.19874804,7128803.59937402,0,20268689.7140418,0,698354.584578176
NRSMAI20140619,Maria Island,-42.59667,148.23333,2014-06-19T11:30:00Z,2014,6,19,11:30:00,2014-06-19T01:30:00Z,29543397.8762136,4615227.00829288,0,7594544.27239629,24042718.1297808,101669.579288026,4854.36893203884,0,198573.397046926
NRSPHB20140612,Port Hacking,-34.11923,151.22667,2014-06-13T09:20:00Z,2014,6,13,09:20:00,2014-06-12T23:20:00Z,279197332.280965,0,333217.608362854,18025349.5870445,26645101.8705953,0,4845435.58119307,0,310522.164410425
NRSYON20140527,Yongala,-19.30847,147.61842,2014-05-27T12:12:00Z,2014,5,27,12:12:00,2014-05-27T02:12:00Z,911875164.906218,2158269.81270032,27614446.2603323,6512254.27083333,9241139.61285425,0,481983.805668016,0,0
NRSROT20140519,Rottnest Island,-32,115.41667,2014-05-19T12:22:00Z,2014,5,19,12:22:00,2014-05-19T04:22:00Z,381507.33524173,765537.734971374,0,51578182.9588104,7181990.49777354,0,9780.53435114504,0,97581.3926327926
NRSMAI20140516,Maria Island,-42.59667,148.23333,2014-05-16T10:20:00Z,2014,5,16,10:20:00,2014-05-16T00:20:00Z,1861682.96296296,8464033.97622153,0,10769158.5678317,41789538.3411581,87402.9560076509,41992.6969222744,0,621484.181377152
NRSKAI20140507,Kangaroo Island,-35.83217,136.44733,2014-05-07T13:45:00Z,2014,5,7,13:45:00,2014-05-07T04:15:00Z,38539869.6199776,4561211.40712682,0,27074669.3741335,4135172.02251271,0,4468350.16835017,0,550924.172278339
NRSNSI20140507,North Stradbroke,-27.345,153.562,2014-05-07T10:25:00Z,2014,5,7,10:25:00,2014-05-07T00:25:00Z,10622500.6658163,194746.522959184,0,4088058.41586635,11039250.5752301,0,1178875.6377551,0,104352.346407313
NRSYON20140501,Yongala,-19.30847,147.61842,2014-05-01T11:25:00Z,2014,5,1,11:25:00,2014-05-01T01:25:00Z,791779620.082673,1719383.71621622,10803229.6974619,3806293.18563756,6361284.32519058,0,495010.395010395,0,0
NRSPHB20140427,Port Hacking,-34.11923,151.22667,2014-04-28T09:38:00Z,2014,4,28,09:38:00,2014-04-27T23:38:00Z,18807642.2166982,5212150.35364057,15337728.956229,52971755.8299663,47765125.736532,0,473169.191919192,0,103298.282302189
NRSMAI20140408,Maria Island,-42.59667,148.23333,2014-04-08T11:03:00Z,2014,4,8,11:03:00,2014-04-08T01:03:00Z,71979583.9399272,8579562.19280947,0,677717304.145348,9229532.63602346,0,1311561.89320388,0,0
NRSNSI20140404,North Stradbroke,-27.345,153.562,2014-04-04T10:45:00Z,2014,4,4,10:45:00,2014-04-04T00:45:00Z,102857110.8543,8177884.6832483,121416042.091837,21851414.7304422,70330643.0947066,0,1131038.41339286,0,0
NRSROT20140319,Rottnest Island,-32,115.41667,2014-03-19T12:30:00Z,2014,3,19,12:30:00,2014-03-19T04:30:00Z,194544212.453913,1052552.21574691,0,13062034.7495243,13637968.0066603,0,5410960.39486204,0,97302.853928798
NRSMAI20140318,Maria Island,-42.59667,148.23333,2014-03-19T10:55:00Z,2014,3,19,10:55:00,2014-03-18T23:55:00Z,289547.465437788,7244930.0031682,0,90678207.1039938,163566871.285522,0,148617.511520737,0,0
NRSPHB20140317,Port Hacking,-34.11923,151.22667,2014-03-18T09:48:00Z,2014,3,18,09:48:00,2014-03-17T22:48:00Z,23215100.4242195,3345650.98187311,10378636.4501511,10979141.5273279,13481830.1977479,0,8441073.76636455,0,102986.202899463
NRSYON20140317,Yongala,-19.30847,147.61842,2014-03-17T14:07:00Z,2014,3,17,14:07:00,2014-03-17T04:07:00Z,43018479.3999283,464359.105839416,39478816.1232404,5206664.01060132,2252182.61209593,0,49530.7612095933,0,0
NRSKAI20140313,Kangaroo Island,-35.83217,136.44733,2014-03-13T14:00:00Z,2014,3,13,14:00:00,2014-03-13T03:30:00Z,55064115.7199515,8323639.63404203,0,1348286369.19472,10460450.5742913,0,1093597.2629521,0,1199592.95576735
NRSNSI20140306,North Stradbroke,-27.345,153.562,2014-03-06T10:15:00Z,2014,3,6,10:15:00,2014-03-06T00:15:00Z,104344089.872761,13933359.1426484,5212775.40518836,3761785.58077182,13107231.429015,0,648335.015136226,0,0
NRSROT20140227,Rottnest Island,-32,115.41667,2014-02-27T12:39:00Z,2014,2,27,12:39:00,2014-02-27T04:39:00Z,21402534.3216619,232421.135179924,44799857.3975045,2051231.47072193,10593827.5287712,95199.696969697,13864058.2681818,0,185936.908143939
NRSYON20140220,Yongala,-19.30847,147.61842,2014-02-20T10:48:00Z,2014,2,20,10:48:00,2014-02-20T00:48:00Z,384634087.739605,1553403.67604801,21546980.8103237,1145358.07834686,6837047.20250169,0,3465057.37734533,0,0
NRSNSI20140213,North Stradbroke,-27.345,153.562,2014-02-13T10:20:00Z,2014,2,13,10:20:00,2014-02-13T00:20:00Z,22031701.2158869,0,51032.9759584146,9424770,16649508.4064327,0,62500,0,0
NRSPHB20140211,Port Hacking,-34.11923,151.22667,2014-02-12T09:57:00Z,2014,2,12,09:57:00,2014-02-11T22:57:00Z,4233400728.28461,0,369474.630376344,2743027054.23085,14768834.8131203,0,929939.516129032,0,2886520.54981519
NRSMAI20140205,Maria Island,-42.59667,148.23333,2014-02-05T11:05:00Z,2014,2,5,11:05:00,2014-02-05T00:05:00Z,5742452.22900391,6745295.19570707,774737.117266414,1276008642.50158,34624128.6609884,0,795395.359848485,0,0
NRSKAI20140122,Kangaroo Island,-35.83217,136.44733,2014-01-22T15:15:00Z,2014,1,22,15:15:00,2014-01-22T04:45:00Z,574933.707219087,440485.447742885,0,3936009.19819666,11079577.0976448,0,868498.527968597,0,0
NRSROT20140122,Rottnest Island,-32,115.41667,2014-01-22T10:10:00Z,2014,1,22,10:10:00,2014-01-22T02:10:00Z,627317609.85101,13975844.4023569,0,29666038.9033189,29774649.6687109,0,2866401.42525253,0,0
NRSYON20140122,Yongala,-19.30847,147.61842,2014-01-22T10:00:00Z,2014,1,22,10:00:00,2014-01-22T00:00:00Z,121322558.225193,4824607.77680412,242906.443298969,690056.721005155,11133211.9845361,0,210051.546391753,0,0
NRSPHB20140120,Port Hacking,-34.11923,151.22667,2014-01-21T09:43:00Z,2014,1,21,09:43:00,2014-01-20T22:43:00Z,3006303022.32423,0,0,772519509.442656,12880900.9001928,0,6736921.52917505,0,0
NRSROT20131218,Rottnest Island,-32,115.41667,2013-12-18T10:43:00Z,2013,12,18,10:43:00,2013-12-18T02:43:00Z,391303835.273489,0,24639921.5686275,3402704.72440087,7998349.54044118,0,1672385.62091503,0,0
NRSMAI20131217,Maria Island,-42.59667,148.23333,2013-12-17T11:05:00Z,2013,12,17,11:05:00,2013-12-17T00:05:00Z,1298918991.2108,6516166.00107613,0,9508138821.35482,9807030.57389412,0,3428577.4181376,0,0
NRSNSI20131212,North Stradbroke,-27.345,153.562,2013-12-12T10:20:00Z,2013,12,12,10:20:00,2013-12-12T00:20:00Z,1506521880.35443,4046104.82607979,1709074.6785361,53575347.9607649,102614397.403561,0,10991023.5328058,0,0
NRSYON20131205,Yongala,-19.30847,147.61842,2013-12-05T11:26:00Z,2013,12,5,11:26:00,2013-12-05T01:26:00Z,981132881.446747,8414973.21428571,23508496.5986395,14946889.1368197,50500858.8934949,0,12689537.9860544,0,208704.692814626
NRSPHB20131202,Port Hacking,-34.11923,151.22667,2013-12-03T09:30:00Z,2013,12,3,09:30:00,2013-12-02T22:30:00Z,8003964.10590278,1159227.84159159,0,1325705066.87287,11667129.6541333,0,2644461.96196196,0,0
NRSROT20131122,Rottnest Island,-32,115.41667,2013-11-22T10:26:00Z,2013,11,22,10:26:00,2013-11-22T02:26:00Z,333950793.092818,4166947.10460526,13423621.37125,46957665.8245277,17573388.3030111,220462.456140351,2525405.77302632,0,0
NRSNSI20131121,North Stradbroke,-27.345,153.562,2013-11-22T09:55:00Z,2013,11,22,09:55:00,2013-11-21T23:55:00Z,2720147757.1437,3165053.59733491,0,5777840.50919707,44529373.5093195,0,9484801.21523114,0,0
NRSMAI20131117,Maria Island,-42.59667,148.23333,2013-11-18T10:50:00Z,2013,11,18,10:50:00,2013-11-17T23:50:00Z,20643955.1215278,22525636.6319444,0,3090583660.70339,16611233.6744639,0,1541593.56725146,15309.8927875244,0
NRSYON20131114,Yongala,-19.30847,147.61842,2013-11-14T10:32:00Z,2013,11,14,10:32:00,2013-11-14T00:32:00Z,355530489.00873,11517474.0927589,13036962.5506073,27918390.3232119,23281967.4172243,0,2559463.56275304,0,0
NRSPHB20131027,Port Hacking,-34.11923,151.22667,2013-10-28T10:17:00Z,2013,10,28,10:17:00,2013-10-27T23:17:00Z,3133855.02462121,1070996.59090909,0,2650278390.13433,6214424.66329966,0,2224388.25757576,0,0
NRSPHB20131020,Port Hacking,-34.11923,151.22667,2013-10-21T09:36:00Z,2013,10,21,09:36:00,2013-10-20T22:36:00Z,1808470143.45588,2863912.95283976,0,22106576.5290737,7716570.26495943,0,33225027.8904665,0,0
NRSROT20131017,Rottnest Island,-32,115.41667,2013-10-17T08:00:00Z,2013,10,17,08:00:00,2013-10-17T00:00:00Z,30828776.8688725,1754551.70675041,0,1990905.6627451,3390128.09776688,0,276557.096078431,0,0
NRSNSI20131016,North Stradbroke,-27.345,153.562,2013-10-16T10:40:00Z,2013,10,16,10:40:00,2013-10-16T00:40:00Z,645109822.527275,2815467.82943158,0,13515494.8981964,151631637.321278,0,9102442.9190221,0,375395.710590877
NRSYON20131015,Yongala,-19.30847,147.61842,2013-10-15T11:40:00Z,2013,10,15,11:40:00,2013-10-15T01:40:00Z,3962931599.00393,12787493.3184555,40287144.073926,276071239.998509,42945236.0240726,0,7383000.80752512,0,194646.452119695
NRSROT20131001,Rottnest Island,-32,115.41667,2013-10-01T11:55:00Z,2013,10,1,11:55:00,2013-10-01T03:55:00Z,78748894.0711153,1681995.05722314,0,7876980.84782268,2378501.20091896,0,563015.155075188,0,0
NRSMAI20130924,Maria Island,-42.59667,148.23333,2013-09-24T11:40:00Z,2013,9,24,11:40:00,2013-09-24T01:40:00Z,48763858.1546875,1266909.98104688,899934.635416667,1458625662.64039,10475239.15625,0,1732500,0,562459.147135417
NRSDAR20130916,Darwin,-12.4,130.76805,2013-09-16T11:26:00Z,2013,9,16,11:26:00,2013-09-16T01:56:00Z,95886379.559634,6096928.59285714,0,6902605.13941799,0,0,6673532.64875165,0,216434.496252205
